Branch_Name,Region,Month,Employees,Total_Customers,Product_Type,Revenue,Expenses,Profit,Customer_Satisfaction
Branch_19,North,29-04-2023,55,638,Deposits,2841560.9,2307669.03,533891.87,91.42
Branch_3,Central,04-10-2023,27,1209,Loans,3701347.52,2278770.89,1422576.63,82.17
Branch_8,West,22-07-2024,17,2044,Deposits,4041485.44,468588.73,3572896.71,98.56
Branch_5,East,20-02-2023,112,5044,Credit Cards,1999076.58,932665.97,1066410.61,64.59
Branch_14,South,05-07-2024,37,5299,Insurance,802563.74,2037166.6,-1234602.86,93.97
Branch_1,North,15-06-2024,22,7278,Credit Cards,3156688.29,1721299.23,1435389.06,84.29
Branch_6,West,18-08-2023,40,4211,Investments,2792365.24,2050854.28,741510.96,72.47
Branch_9,Central,08-11-2023,107,3655,Deposits,1632108.49,2755591.86,-1123483.37,90.57
Branch_9,North,20-08-2024,48,2138,Deposits,3765504.68,2705702.39,1059802.29,62.72
Branch_6,Central,02-02-2024,92,1022,Loans,903085.45,3773845.68,-2870760.23,69.73
Branch_6,East,15-07-2024,103,5469,Credit Cards,1586400.28,765070.57,821329.71,98.29
Branch_20,West,25-04-2024,32,7626,Loans,3008169.72,3158725.25,-150555.53,78.03
Branch_12,East,06-10-2023,105,724,Insurance,3219989.06,436631.67,2783357.39,86.9
Branch_16,East,30-12-2023,19,681,Deposits,4022051.87,3627181.64,394870.23,87.78
Branch_2,North,23-12-2023,78,1850,Insurance,4605488.09,1701116.53,2904371.56,63.88
Branch_1,Central,25-03-2023,32,6400,Deposits,4505664.71,340179.46,4165485.25,66.25
Branch_17,Central,28-02-2023,59,5798,Deposits,956404.69,3382300.14,-2425895.45,79.91
Branch_15,East,27-05-2024,102,5125,Deposits,3353071.73,3763339.45,-410267.72,72.49
Branch_9,North,25-08-2023,106,4114,Credit Cards,1849154.95,3712480.76,-1863325.81,77.64
Branch_14,South,12-07-2024,19,1221,Insurance,905928.13,256362.3,649565.83,62.42
Branch_4,West,11-03-2024,94,5259,Deposits,1427043.83,3180378.84,-1753335.01,83.28
Branch_14,North,13-11-2023,96,7060,Insurance,4605834.62,2668563.82,1937270.8,79.41
Branch_6,East,21-10-2023,107,528,Investments,4373636.3,1102337.6,3271298.7,92.62
Branch_8,West,28-09-2023,22,2858,Deposits,2202918.34,2987270.21,-784351.87,81.28
Branch_19,West,10-09-2023,54,1697,Insurance,4098831.23,3140585.42,958245.81,74.1
Branch_20,Central,14-02-2024,84,6807,Investments,1633538.13,2908609.47,-1275071.34,72.14
Branch_10,West,27-11-2023,109,609,Credit Cards,2798549.76,1712966.76,1085583,60.43
Branch_14,East,26-02-2023,29,901,Insurance,4165398.34,2100391.57,2065006.77,72.66
Branch_20,East,12-01-2024,107,5386,Loans,2530592.45,1393334.97,1137257.48,84.46
Branch_1,South,13-11-2023,76,7996,Loans,744162.79,2661915.77,-1917752.98,90.22
Branch_8,Central,04-07-2024,33,5422,Loans,2251165.59,1186908.28,1064257.31,74.14
Branch_1,Central,24-05-2024,58,6930,Deposits,2991258.13,2595611.14,395646.99,94.31
Branch_15,North,18-02-2024,37,2199,Credit Cards,2747062.54,3795841.22,-1048778.68,87.45
Branch_3,West,17-07-2023,43,6096,Credit Cards,2081238.32,790156.88,1291081.44,72.33
Branch_6,East,29-06-2023,37,7516,Deposits,4381724.13,2695129.84,1686594.29,93.62
Branch_8,South,12-10-2023,16,1907,Investments,3691620.77,2446681.44,1244939.33,86.45
Branch_2,East,20-06-2024,71,1395,Credit Cards,1773070.4,3356094.77,-1583024.37,82.71
Branch_11,West,09-04-2024,18,3680,Credit Cards,627734.35,1346907.85,-719173.5,98.66
Branch_20,East,19-06-2024,82,3819,Insurance,4513518.9,3925878.57,587640.33,65
Branch_9,East,28-03-2024,71,1355,Investments,1981053.22,481236.63,1499816.59,99.27
Branch_2,Central,03-01-2023,82,3856,Loans,1987313.09,3264162.84,-1276849.75,74.47
Branch_7,South,22-06-2023,96,5467,Deposits,1393577.26,2945999,-1552421.74,95.72
Branch_3,North,25-08-2023,25,7019,Insurance,4685236.21,3686406.71,998829.5,78.5
Branch_8,North,06-07-2024,19,4635,Insurance,3182321.8,2272674.73,909647.07,62.24
Branch_16,North,17-07-2023,89,7888,Investments,2301028.06,2880446.98,-579418.92,72.71
Branch_6,Central,31-03-2023,64,2504,Loans,2499497.01,2730837.21,-231340.2,90.44
Branch_14,West,13-07-2024,65,734,Deposits,1285724.99,2852681.81,-1566956.82,75.68
Branch_9,South,28-03-2023,89,2806,Deposits,4953920.49,892973.25,4060947.24,89.89
Branch_3,West,04-03-2024,23,3184,Deposits,1549559.01,3417980.24,-1868421.23,65.81
Branch_2,South,27-01-2023,103,3812,Insurance,619070.61,2525530.51,-1906459.9,63.11
Branch_14,North,02-01-2024,39,4856,Investments,2105674.99,1647171.78,458503.21,62.21
Branch_15,East,30-11-2023,41,5920,Loans,1161814.13,846394.01,315420.12,66.18
Branch_15,North,29-09-2023,95,7692,Insurance,622677.56,3294827.81,-2672150.25,63.49
Branch_8,Central,02-09-2023,81,962,Insurance,2292808.33,2464760.35,-171952.02,78.98
Branch_16,North,12-09-2023,62,5324,Loans,1583554.95,2803984.69,-1220429.74,84.99
Branch_5,East,19-01-2024,47,584,Deposits,4277312.41,3495290.44,782021.97,77.66
Branch_2,North,16-11-2023,26,3650,Loans,3983719.09,499383.06,3484336.03,82.45
Branch_7,North,02-01-2024,80,7369,Deposits,4668678.53,1926790.9,2741887.63,93.14
Branch_17,North,05-02-2023,108,3734,Insurance,1785047.03,1751251.64,33795.39,81.67
Branch_13,East,13-07-2024,93,2302,Investments,2734049.27,3747713,-1013663.73,82.18
Branch_17,West,05-05-2023,64,1258,Investments,4323594.95,2167998.36,2155596.59,93.26
Branch_6,East,24-10-2023,63,7371,Investments,848046.03,435517.7,412528.33,84.93
Branch_19,West,22-05-2023,120,3976,Deposits,1731791.58,363286.48,1368505.1,68.4
Branch_14,South,09-07-2024,68,6563,Credit Cards,2278074.27,3053224.73,-775150.46,86.87
Branch_1,South,23-04-2024,40,7105,Investments,2671935.01,1666574.71,1005360.3,87.27
Branch_8,West,03-05-2024,40,6849,Credit Cards,3501548.78,2527337.95,974210.83,62.45
Branch_19,West,28-04-2024,112,6782,Credit Cards,4352843.7,452375.27,3900468.43,64.06
Branch_2,South,25-10-2023,114,1091,Credit Cards,3207225.3,2378999.32,828225.98,99.47
Branch_3,East,05-01-2024,111,3800,Deposits,1291330.39,2046887.06,-755556.67,96.5
Branch_9,North,07-08-2023,59,1006,Investments,4367452.89,3536691.52,830761.37,82.63
Branch_7,North,05-03-2024,64,6992,Investments,693442.46,3748516.59,-3055074.13,87.95
Branch_4,South,29-10-2023,81,2253,Deposits,525669.81,802753.08,-277083.27,78.24
Branch_14,Central,15-12-2023,53,4922,Investments,2295728.3,2045515.96,250212.34,87.47
Branch_5,East,11-04-2023,100,4828,Deposits,2347632.99,2271864.09,75768.9,92.8
Branch_15,Central,14-01-2023,46,6378,Deposits,2816309.56,1816391.61,999917.95,92.07
Branch_8,North,07-09-2023,65,507,Investments,3559608.21,363516.83,3196091.38,74.82
Branch_12,South,09-09-2023,106,2846,Insurance,4626368.17,3811131.96,815236.21,68.77
Branch_9,South,23-07-2023,97,1296,Investments,2054207.71,981977.13,1072230.58,83.71
Branch_10,South,30-03-2024,98,4032,Investments,1447801.94,430371.38,1017430.56,78.48
Branch_4,West,23-03-2023,54,1395,Deposits,1059056.93,1308725.11,-249668.18,77.35
Branch_2,South,17-07-2023,31,7356,Loans,3792858.83,1585568.41,2207290.42,61.97
Branch_7,East,04-11-2023,90,5056,Loans,3115242.13,2325485.79,789756.34,84.42
Branch_15,East,29-07-2023,30,6122,Credit Cards,2998097.48,2199821.03,798276.45,93.6
Branch_5,South,02-02-2023,65,3749,Credit Cards,1742139.69,1682368.65,59771.04,94.37
Branch_9,East,10-07-2023,61,693,Credit Cards,842594.23,254069.42,588524.81,67.39
Branch_4,West,08-04-2023,23,1882,Insurance,2964785.81,3690992.82,-726207.01,97.94
Branch_13,West,03-06-2023,82,4547,Loans,2072520.1,201998.73,1870521.37,73.87
Branch_1,West,28-07-2024,73,524,Credit Cards,643825.59,2490447.23,-1846621.64,73.31
Branch_1,West,04-06-2024,77,7614,Deposits,3932873.51,1599687.91,2333185.6,78.63
Branch_12,East,17-03-2023,98,3613,Credit Cards,1646663.39,1501769.27,144894.12,71.03
Branch_18,Central,24-09-2023,22,3311,Deposits,2189363.12,122703,2066660.12,66.08
Branch_20,Central,19-03-2023,107,1719,Insurance,4311131.75,1854466.24,2456665.51,71.51
Branch_15,Central,17-01-2024,90,1001,Investments,3207520.64,2068243.7,1139276.94,90.51
Branch_20,East,11-08-2023,115,3926,Credit Cards,4239503.33,1646811.17,2592692.16,80.32
Branch_15,East,04-07-2023,85,4120,Deposits,1566600.47,1779704.37,-213103.9,75.8
Branch_20,Central,17-09-2023,103,5272,Deposits,3152793.46,755607.99,2397185.47,80.77
Branch_8,North,17-05-2023,96,2311,Investments,3389882.86,1220441.27,2169441.59,79.61
Branch_19,West,08-01-2024,61,4711,Investments,3992729.75,1296214.54,2696515.21,76.63
Branch_6,South,07-05-2023,41,3716,Investments,2179914.87,1004351.45,1175563.42,68.02
Branch_16,North,21-10-2023,57,7205,Loans,2112264.61,3739179.09,-1626914.48,95.53
Branch_13,North,03-02-2023,112,2138,Credit Cards,4150604.46,103088.08,4047516.38,92.88
Branch_9,Central,10-04-2024,94,3661,Loans,2166746.26,2519538.02,-352791.76,94.3
Branch_5,Central,13-04-2023,18,2080,Investments,4591706.69,3576830.92,1014875.77,80.49
Branch_2,West,24-02-2024,24,6781,Credit Cards,714777.87,345496.19,369281.68,92.67
Branch_5,North,25-06-2023,50,2922,Investments,719878.12,2935436.9,-2215558.78,71.81
Branch_7,West,19-07-2023,28,4101,Investments,2526635.81,953061.1,1573574.71,80.32
Branch_14,North,07-08-2023,76,3966,Loans,4220159.88,100314.72,4119845.16,91.44
Branch_2,East,19-12-2023,109,7918,Loans,1522643.18,3644041.61,-2121398.43,75.81
Branch_2,South,02-04-2023,44,4558,Deposits,1292616.17,2042895.61,-750279.44,76.97
Branch_18,North,09-02-2023,114,5629,Insurance,3131617.8,3821718.84,-690101.04,88.57
Branch_12,West,16-05-2024,37,7681,Deposits,911889.35,498967.32,412922.03,61.46
Branch_7,North,18-04-2024,61,7887,Credit Cards,3417679.05,1541395.95,1876283.1,61.08
Branch_3,Central,30-04-2024,27,3760,Loans,2405255.09,779034.31,1626220.78,65.51
Branch_19,Central,06-03-2024,66,2906,Insurance,4039821.62,3488993.83,550827.79,76.58
Branch_14,Central,21-04-2024,78,5816,Investments,2229203.5,351197.51,1878005.99,82.06
Branch_12,South,18-07-2023,94,3143,Insurance,4589003.65,3902877,686126.65,85.19
Branch_20,North,21-07-2023,24,1398,Deposits,2527263.81,1648548.36,878715.45,74.79
Branch_17,South,28-02-2024,63,3098,Deposits,3489352.48,3110622.04,378730.44,83.18
Branch_6,West,03-08-2024,30,5947,Investments,4670161.99,3445127.68,1225034.31,95.34
Branch_19,West,15-01-2023,33,6962,Credit Cards,4770937.8,1448122.3,3322815.5,82.57
Branch_17,West,14-09-2023,55,4566,Insurance,1666966.28,3650102.35,-1983136.07,94.9
Branch_13,East,19-02-2024,63,685,Deposits,2983442.41,3288737.28,-305294.87,74.3
Branch_7,East,09-08-2024,62,6500,Loans,1151617.57,1051840.38,99777.19,63.65
Branch_2,West,03-02-2024,25,4984,Loans,3554558.01,2884062.09,670495.92,60.94
Branch_14,East,07-11-2023,65,1885,Loans,1863981.29,2946747.16,-1082765.87,90.98
Branch_20,Central,28-06-2023,48,1495,Deposits,3611664.1,2949682.55,661981.55,99.27
Branch_20,North,15-01-2023,119,7617,Insurance,4178794.28,975309.07,3203485.21,74.19
Branch_9,North,18-05-2023,23,7516,Credit Cards,2564281.39,3024432.94,-460151.55,80.94
Branch_11,South,28-07-2024,24,6767,Insurance,3995565.29,2884347.32,1111217.97,96.27
Branch_4,South,04-11-2023,22,4460,Deposits,4784530.27,1847793.99,2936736.28,75.42
Branch_5,South,21-05-2024,15,1976,Credit Cards,719907.58,1389118.71,-669211.13,63.81
Branch_16,Central,10-02-2023,39,677,Investments,4006796.52,198463.29,3808333.23,61.56
Branch_18,Central,18-02-2024,32,5290,Deposits,4458013.84,2525328.99,1932684.85,63.93
Branch_19,Central,14-02-2023,72,4224,Investments,4283243.75,2317458.6,1965785.15,76.9
Branch_2,Central,21-01-2024,91,6801,Deposits,4947108.61,3414374.51,1532734.1,77.77
Branch_15,Central,26-01-2024,78,685,Loans,4613039.26,2455287.08,2157752.18,96.92
Branch_18,West,21-05-2023,51,6723,Insurance,4720197.44,1406173.25,3314024.19,97.3
Branch_19,Central,05-10-2023,99,4221,Insurance,4402824.6,2102373.6,2300451,71.98
Branch_10,East,08-02-2024,33,1373,Insurance,3025215.8,2479174.47,546041.33,76.25
Branch_18,South,26-04-2023,106,4400,Insurance,528804.93,777146.71,-248341.78,61.83
Branch_6,Central,05-08-2024,67,1336,Insurance,1858462.25,1381647.5,476814.75,80.7
Branch_19,South,18-10-2023,116,2454,Deposits,3975000.15,2919967.47,1055032.68,74.27
Branch_3,West,14-08-2024,117,5219,Loans,1535192.33,3580489.98,-2045297.65,76.82
Branch_4,East,29-05-2023,74,3890,Investments,2120265.36,356688.14,1763577.22,82.53
Branch_13,West,15-11-2023,55,3504,Loans,2713401.26,1704255.87,1009145.39,92.6
Branch_17,South,07-09-2023,15,6072,Credit Cards,518338.33,203356.25,314982.08,65.9
Branch_13,North,18-08-2023,69,1783,Credit Cards,1935752.56,1570162.38,365590.18,96.18
Branch_11,Central,21-03-2024,26,5866,Credit Cards,4941458.39,1135935.3,3805523.09,96.76
Branch_6,South,18-11-2023,65,4856,Deposits,1124951.6,3806825.41,-2681873.81,71.23
Branch_20,Central,12-02-2023,116,4061,Deposits,615555.26,1340089.1,-724533.84,97.92
Branch_5,West,13-12-2023,50,4652,Deposits,4850378.22,3345620.91,1504757.31,86.69
Branch_11,North,07-08-2023,62,6294,Credit Cards,4285698.35,1805497.96,2480200.39,83.15
Branch_7,West,24-04-2024,113,6301,Deposits,3584380.5,565958.92,3018421.58,74.22
Branch_19,West,02-07-2024,78,5582,Investments,4399395.82,2356728.63,2042667.19,63.37
Branch_2,West,20-01-2024,100,7653,Insurance,3879568.38,1495675.19,2383893.19,93.66
Branch_8,West,23-02-2024,24,1392,Investments,4940453.28,313984.21,4626469.07,70.82
Branch_5,South,14-10-2023,17,2195,Investments,4710058.49,2993031.62,1717026.87,74.61
Branch_12,West,11-04-2023,69,4173,Loans,4877684.02,1969202.03,2908481.99,67.7
Branch_16,Central,12-05-2024,19,7457,Loans,723251.58,3987261.62,-3264010.04,90.38
Branch_13,East,07-12-2023,90,4702,Credit Cards,2730041.57,2636468.51,93573.06,64.57
Branch_14,North,14-01-2024,33,6092,Deposits,2712067.16,1646421.38,1065645.78,98.44
Branch_14,Central,22-05-2023,94,618,Credit Cards,4903796.23,3872426.99,1031369.24,64.8
Branch_17,West,08-07-2024,65,3924,Deposits,3289558.87,1790486.78,1499072.09,83.83
Branch_19,Central,11-08-2024,20,1124,Insurance,3157740.42,419194.83,2738545.59,91.06
Branch_3,West,16-02-2023,74,6705,Investments,1962506.98,3843578.15,-1881071.17,90
Branch_15,North,24-01-2023,77,4636,Credit Cards,557404.09,571593.52,-14189.43,97.14
Branch_8,Central,23-07-2023,46,534,Loans,1187800.26,1417433.33,-229633.07,63.4
Branch_2,South,10-06-2023,85,4994,Deposits,3584473.46,1479045.24,2105428.22,64.42
Branch_13,North,28-07-2023,66,6363,Insurance,2569628.66,1770145.19,799483.47,70.94
Branch_16,South,23-04-2024,80,1664,Investments,1614001.11,443335.11,1170666,61.23
Branch_1,North,27-01-2023,77,6804,Loans,1776383.15,1666900.58,109482.57,79.17
Branch_18,South,08-05-2024,99,5134,Insurance,892454.9,2688581.91,-1796127.01,87.76
Branch_3,North,30-03-2023,117,4237,Insurance,1348385.6,3955540.54,-2607154.94,86.78
Branch_11,West,18-04-2023,33,2455,Credit Cards,1657126.85,3117487.13,-1460360.28,77.96
Branch_13,South,23-03-2024,116,7902,Insurance,3278550.36,3434691.57,-156141.21,82.56
Branch_5,East,21-09-2023,82,7511,Investments,2428750.37,3408794.4,-980044.03,99.98
Branch_6,North,07-09-2023,72,4685,Loans,4219817.98,1514636.8,2705181.18,86.26
Branch_19,South,19-10-2023,28,3797,Deposits,3154983.64,2969487.98,185495.66,75.67
Branch_4,North,26-03-2023,16,7411,Loans,1901933.73,506903.33,1395030.4,72.56
Branch_11,East,15-11-2023,44,7876,Insurance,3620751.81,690414.97,2930336.84,68.76
Branch_1,South,31-05-2023,90,1956,Credit Cards,4278628.91,1099948.34,3178680.57,63.31
Branch_8,Central,18-09-2023,85,2258,Investments,2869833.95,315669.25,2554164.7,67.69
Branch_15,West,17-06-2023,35,5803,Credit Cards,3955640.68,2747998.27,1207642.41,76.36
Branch_14,East,26-08-2023,81,4668,Investments,4920891.46,1024570.9,3896320.56,96.48
Branch_17,Central,09-02-2024,98,6152,Deposits,2298466.16,2436856.95,-138390.79,74.59
Branch_12,West,06-11-2023,28,1602,Investments,4361250.29,384106.52,3977143.77,88.38
Branch_16,South,29-11-2023,67,1699,Loans,2016939.49,1949061.4,67878.09,73.28
Branch_20,West,01-08-2024,30,6491,Loans,1259571.88,339694.42,919877.46,92.92
Branch_6,East,10-04-2024,18,7457,Credit Cards,820573.22,2754302.83,-1933729.61,97.39
Branch_18,Central,01-01-2023,77,7777,Investments,2752435.6,1222021.24,1530414.36,85.52
Branch_19,North,20-10-2023,56,4213,Credit Cards,3739832.48,2201860.79,1537971.69,74.8
Branch_12,East,07-05-2023,72,4738,Insurance,1602180.25,528986.44,1073193.81,66.82
Branch_15,North,28-03-2024,45,2431,Investments,1104122.76,2716700.14,-1612577.38,68.46
Branch_20,West,14-01-2023,116,640,Loans,4304195.53,3850898.45,453297.08,73.56
Branch_10,East,28-01-2024,44,1223,Loans,1905502.48,3336005.87,-1430503.39,88.42
Branch_14,Central,27-08-2023,92,2233,Investments,3087450.57,1797348.8,1290101.77,96.93
Branch_16,West,25-10-2023,18,846,Insurance,3558663.39,243748.71,3314914.68,72.17
Branch_13,West,15-04-2023,58,3780,Investments,1632799.7,2992185.51,-1359385.81,99.21
Branch_10,South,29-06-2023,16,5886,Insurance,2445190.7,2127408.76,317781.94,70.97
Branch_4,East,07-02-2024,119,1135,Credit Cards,2533215.53,1424764.12,1108451.41,95.63
Branch_2,Central,16-07-2024,37,4228,Deposits,4490744.84,2033202.84,2457542,66.72
Branch_4,West,20-01-2023,95,1009,Investments,4765666.81,396311.34,4369355.47,96.18
Branch_8,South,30-07-2024,58,5339,Investments,2921044.8,1181088.98,1739955.82,85.53
Branch_16,South,02-06-2024,33,705,Loans,1067560.28,3114252.47,-2046692.19,66.63
Branch_12,South,01-10-2023,81,6721,Deposits,3246139.11,2691647.49,554491.62,97.71
Branch_19,North,08-01-2023,87,4572,Insurance,3725592.66,1211712.63,2513880.03,67.22
Branch_20,West,03-11-2023,39,585,Insurance,1561994.58,2283101.41,-721106.83,89.48
Branch_10,East,12-04-2024,97,3591,Credit Cards,1011194.06,1828364.94,-817170.88,98.3
Branch_16,East,31-12-2023,56,5887,Deposits,2444518.22,3571929.85,-1127411.63,77.27
Branch_7,South,18-06-2023,27,4000,Investments,4260426.81,3000680.11,1259746.7,66.27
Branch_18,Central,20-03-2024,30,2040,Insurance,3835752.98,577966,3257786.98,77.83
Branch_1,South,10-05-2024,66,954,Deposits,3665749.66,1973562.26,1692187.4,65.03
Branch_19,South,19-05-2023,28,536,Loans,2909599.04,2095144.52,814454.52,62.12
Branch_13,South,08-08-2023,49,1960,Credit Cards,1152361.4,947961.99,204399.41,97.28
Branch_9,West,06-05-2024,19,834,Loans,1078721.58,1353516.52,-274794.94,85.94
Branch_6,South,19-02-2023,43,1908,Deposits,3951949.67,1573187.17,2378762.5,66.25
Branch_9,South,05-04-2024,47,2078,Credit Cards,4671230.54,2957737.39,1713493.15,97.4
Branch_8,Central,30-12-2023,29,7865,Credit Cards,4897243.41,3759598.28,1137645.13,84.17
Branch_19,East,23-04-2023,57,7399,Insurance,2872964.47,2826126.63,46837.84,64.7
Branch_7,West,25-06-2023,83,3522,Credit Cards,3805140.93,3230784.63,574356.3,88.48
Branch_10,North,04-03-2023,36,5745,Loans,3315505.38,895368.66,2420136.72,66.96
Branch_1,West,15-03-2024,83,7113,Investments,2872173.24,1069140.48,1803032.76,82.44
Branch_6,North,13-07-2023,37,6517,Credit Cards,4191816.35,486947.93,3704868.42,64.09
Branch_14,East,04-06-2023,32,664,Investments,1863783.53,2015138.69,-151355.16,93.47
Branch_10,South,27-05-2024,72,522,Deposits,1245477.88,2195903.92,-950426.04,67.12
Branch_2,East,24-06-2023,74,4063,Deposits,2029646.86,787578.87,1242067.99,65.02
Branch_4,South,12-10-2023,51,7709,Investments,4579771.91,1424013.73,3155758.18,80.71
Branch_15,North,16-03-2024,51,5941,Investments,931764.15,2052928.8,-1121164.65,77.89
Branch_16,North,11-10-2023,112,544,Loans,1864350.25,2113671.61,-249321.36,65.84
Branch_5,Central,31-05-2023,23,3758,Credit Cards,1138768.45,524155.88,614612.57,61.11
Branch_11,Central,18-08-2024,22,1356,Loans,4384642.77,1156628.06,3228014.71,62.12
Branch_14,West,05-03-2023,26,5700,Investments,1127217.47,1726739.32,-599521.85,93.14
Branch_4,East,14-01-2024,36,7148,Investments,3899561.91,3869744.86,29817.05,99.85
Branch_18,North,26-12-2023,89,3321,Credit Cards,1540404.41,3432745.33,-1892340.92,86.45
Branch_6,East,06-02-2024,19,6795,Credit Cards,1384078.06,1770964.57,-386886.51,77.36
Branch_19,Central,10-02-2023,52,3689,Insurance,2645743.99,3659239.86,-1013495.87,95.12
Branch_11,West,16-02-2023,97,3252,Investments,2619282.49,3815287,-1196004.51,69.3
Branch_9,South,25-12-2023,108,6754,Loans,753230.08,2776622.53,-2023392.45,61.39
Branch_13,West,29-09-2023,72,7881,Investments,2790712.48,1354452.66,1436259.82,85.42
